zone_id,settlement,SCMI,ridge_pred,rf_pred,xgb_pred,ridge_residual,rf_residual,xgb_residual
MTH_641,Mathare,0.0799046695312604,0.10620947369721057,0.13217095769779508,0.13239341974258423,-0.02630480416595017,-0.05226628816653468,-0.052488750211323834
MTH_642,Mathare,0.1424454656001715,0.12337101147428059,0.15019492750711727,0.1270962357521057,0.0190744541258909,-0.0077494619069457815,0.015349229848065776
MTH_643,Mathare,0.1181856405418163,0.12560024391400354,0.16131666433880873,0.1311052143573761,-0.007414603372187245,-0.043131023796992435,-0.012919573815559804
MTH_644,Mathare,0.1351022067184614,0.12884822792182382,0.1565569242963406,0.15051284432411194,0.006253978796637583,-0.0214547175778792,-0.015410637605650535
MTH_645,Mathare,0.1099368866135235,0.1214854055200889,0.1307229303800961,0.12833070755004883,-0.0115485189065654,-0.020786043766572615,-0.018393820936525335
MTH_646,Mathare,0.2022055235411579,0.1142257073027497,0.12839834456616958,0.13771793246269226,0.0879798162384082,0.07380717897498831,0.06448759107846563
MTH_647,Mathare,0.1701185578213805,0.12373184254236433,0.12945653429399032,0.12010058015584946,0.046386715279016166,0.04066202352739018,0.05001797766553104
MTH_648,Mathare,0.1179382581583286,0.10558890246525958,0.10664038565827322,0.11158514767885208,0.012349355693069025,0.011297872500055386,0.006353110479476523
MTH_649,Mathare,0.1193557605804626,0.12759817455492017,0.142477337351552,0.14404167234897614,-0.008242413974457574,-0.02312157677108939,-0.024685911768513535
MTH_650,Mathare,0.1103925049472266,0.08752202611911528,0.1461306272831825,0.148932546377182,0.02287047882811133,-0.035738122335955885,-0.0385400414299554
MTH_651,Mathare,0.111069008405759,0.11639779637389493,0.1477900443998705,0.17526701092720032,-0.00532878796813592,-0.0367210359941115,-0.06419800252144131
MTH_652,Mathare,0.0924024718520691,0.1566531893845843,0.188528562102569,0.2257300317287445,-0.06425071753251521,-0.0961260902504999,-0.1333275598766754
MTH_653,Mathare,0.1219348710900818,0.13631065261773773,0.15725350195380738,0.18276269733905792,-0.014375781527655923,-0.03531863086372558,-0.06082782624897612
MTH_654,Mathare,0.1245425686256413,0.12722592494830906,0.14574799308141084,0.14711633324623108,-0.0026833563226677654,-0.021205424455769548,-0.022573764620589784
MTH_655,Mathare,0.0796115154029439,0.11512300352169902,0.13467043495859551,0.13284532725811005,-0.035511488118755125,-0.05505891955565162,-0.05323381185516615
MTH_656,Mathare,0.0799366666167586,0.14033994151431897,0.1388416045238566,0.14552746713161469,-0.060403274897560366,-0.058904937907098,-0.06559080051485608
MTH_657,Mathare,0.0806354412262125,0.11953810125306076,0.1376950118168803,0.15198825299739838,-0.038902660026848265,-0.057059570590667796,-0.07135281177118588
MTH_658,Mathare,0.0765082520740105,0.0854738786318987,0.08879509772447669,0.0845615565776825,-0.008965626557888198,-0.012286845650466185,-0.00805330450367199
