zone_id,settlement,NDVI,NDBI,MNDWI,SAVI,UI,Contrast,Entropy,Homogeneity,Correlation,road_density,paved_proportion
MTH_1288,Mathare,0.0739656611498314,0.1812087427112346,-0.3141904289922631,0.0418817252966723,0.1812087427112346,38389.838378485045,4.348252137511499,0.0112630201506197,0.3293989324292635,0.0,0.0
MTH_1289,Mathare,0.0311483673899046,0.2177834398501072,-0.3096194772223692,0.0171057035069912,0.2177834398501072,21331.66575087991,4.347889145567449,0.0109094468917817,0.4854014733288008,0.0,0.0
MTH_1290,Mathare,0.1479743807466536,0.1338144977445146,-0.4101956962566334,0.0949573816132818,0.1338144977445146,29469.15845716198,4.350571107032874,0.0062711338045537,0.6771771522040676,20122.4111,0.0
MTH_1291,Mathare,0.2749480772976548,0.1285952240622442,-0.5233656141813066,0.1688051656362396,0.1285952240622442,33236.63042752731,4.349294645483404,0.0093711450729136,0.4362461571003324,32601.1473,0.0
MTH_1292,Mathare,0.3016009982673337,0.1276925509901073,-0.5534478360718214,0.1820138081925606,0.1276925509901073,32114.91449997513,4.344353717721514,0.0117942806056517,0.3874426336768118,30474.1919,0.0
MTH_1293,Mathare,0.242580663123767,0.1450419997101519,-0.533002433352675,0.1481978806623648,0.1450419997101519,43748.83107528184,4.351452141578564,0.0030656184049092,0.4452880132099588,31609.0615,0.0
MTH_1294,Mathare,0.2208748524409217,0.0838669434197972,-0.4176616238636723,0.141074440759191,0.0838669434197972,48053.62890455057,4.353563112524568,0.0012608572132727,0.546973871479689,26164.8151,0.0
MTH_1295,Mathare,0.4060778625746795,0.0124915337912457,-0.5179209996000015,0.244658783234662,0.0124915337912457,38006.58806240836,4.353579737843376,0.0037203023382047,0.5867342123778039,5692.7323,0.0
MTH_1296,Mathare,0.4295631335392735,-0.0182307883521398,-0.5020137410292771,0.2604995722984587,-0.0182307883521398,46395.48646373111,4.350345289718782,0.0042339921707063,0.6651502814681378,18154.5731,0.0
MTH_1323,Mathare,0.1697457571549992,0.1468962143767859,-0.3779390831012373,0.0926639059133467,0.1468962143767859,28748.27082279148,4.353008665759667,0.0108591282463256,0.4764898839052048,44153.3248,0.0
MTH_1324,Mathare,0.1294976454805414,0.1937973255555829,-0.3961442249266821,0.0732236732464734,0.1937973255555829,45155.29402996676,4.352811198770862,0.0048139262189732,0.3891105310365333,46819.2106,0.0
MTH_1325,Mathare,0.1223166276462768,0.1726076337461914,-0.3608371433738495,0.0668045531332565,0.1726076337461914,32599.159886375484,4.353741458929681,0.0026853513768307,0.397274489700582,58862.8694,0.0
MTH_1326,Mathare,0.133126051121059,0.1834215394286046,-0.3509197316734538,0.0714762311897155,0.1834215394286046,23012.609592183777,4.337113280435798,0.0051136799306693,0.2936673179137097,20065.6558,0.0
MTH_1327,Mathare,0.1880209288620359,0.143317359317456,-0.3644863418566162,0.1063990767761985,0.143317359317456,41292.13516775767,4.334122391720259,0.0169407945670434,0.4982662404837438,0.0,0.0
MTH_1328,Mathare,0.0958390376604403,0.1911620113120371,-0.3429868137669434,0.0516024887047255,0.1911620113120371,36669.45946860688,4.345403791402368,0.0120480275549428,0.3805115932729521,0.0,0.0
MTH_1329,Mathare,0.0454129202424712,0.192947295395614,-0.3028681127910494,0.0269434698520967,0.192947295395614,39928.210395768845,4.348585567747139,0.0037432156572937,0.355234815082955,0.0,0.0
MTH_1330,Mathare,0.1377807105481677,0.1550409656535489,-0.427004857635294,0.0885809555021556,0.1550409656535489,59286.21647032575,4.353669546069582,0.0032057017280955,0.5728162445511561,20129.8427,0.0
MTH_1331,Mathare,0.1853558639655149,0.1793660185107921,-0.4850461732809991,0.110869692622885,0.1793660185107921,61416.561773273854,4.347979489288787,0.006320638428499,0.4976337615736431,32943.9857,0.0
MTH_1332,Mathare,0.1594966121002128,0.1874943321148243,-0.5069977109951009,0.0970542560757133,0.1874943321148243,29084.939000909584,4.3337148858243495,0.0162423613276123,0.5203197279897301,20898.8122,0.0
MTH_1333,Mathare,0.094785092435364,0.1606038145359603,-0.3864597054192327,0.0625270560085807,0.1606038145359603,41117.44263943573,4.340979412248697,0.0061474011410686,0.6684307168791653,39559.0881,0.0
MTH_1334,Mathare,0.0545082853075042,0.1805851365654148,-0.3072812038825323,0.0325876721245399,0.1805851365654148,36297.13426490362,4.33957956912906,0.0047359417562011,0.5898758651770113,69.3862,0.0
MTH_1335,Mathare,0.2991496840541045,0.022512196011083,-0.366575416906783,0.1817840487769558,0.022512196011083,50058.95047542416,4.35337213308,0.0026593167935266,0.7381584561634893,14028.8372,0.0
MTH_1363,Mathare,0.180980693011803,0.1560741832976025,-0.3913251318760526,0.0951020077455442,0.1560741832976025,39269.69577587307,4.340490608513745,0.0045821297526522,0.4019541742751688,41512.0737,0.0
MTH_1364,Mathare,0.1135935153059617,0.2182442911413846,-0.359560017282407,0.0601430282551186,0.2182442911413846,82031.60145720057,4.345296855762529,0.0028678068649617,0.526235469789879,29359.2074,0.0
MTH_1365,Mathare,0.0855815838355715,0.2218062649961232,-0.3522918092745868,0.0460828139083521,0.2218062649961232,63774.87542054694,4.353741458929681,0.0051257117487778,0.524987955593649,35455.3229,0.0
MTH_1366,Mathare,0.1873814225747775,0.1507256466296572,-0.4167126935739632,0.101676752993976,0.1507256466296572,43924.62239099882,4.348922661336805,0.0041402650228972,0.4532869414603442,20102.9369,0.0
MTH_1367,Mathare,0.1648305975036363,0.1426265255305898,-0.3885543564829683,0.0904844857001113,0.1426265255305898,28195.876064289823,4.349022357627324,0.0053617716246954,0.464858055184773,0.0,0.0
MTH_1368,Mathare,0.0282347636598912,0.215778485752342,-0.3092852883037132,0.0163770447931538,0.215778485752342,32829.06110791089,4.349201660012469,0.0058791973270077,0.3069395856162638,0.0,0.0
MTH_1369,Mathare,0.0278020885255454,0.1974297607752454,-0.3028022247467077,0.0169694471477545,0.1974297607752454,48065.60837680018,4.348612003018384,0.007579121810816,0.4953486898448855,0.0,0.0
MTH_1370,Mathare,0.1394161103485624,0.1293157483184554,-0.3641748111987593,0.0919085259514053,0.1293157483184554,86119.97579106985,4.350324541807866,0.0115886168505771,0.5043591382600806,27171.6632,0.0
MTH_1371,Mathare,0.1379466299558033,0.1642071146104995,-0.3900739741787825,0.0823576742078442,0.1642071146104995,115064.73415105951,4.353741458929681,0.0047652622538927,0.4591300139995155,0.0,0.0
MTH_1372,Mathare,0.1022407610266046,0.1418861912545845,-0.3570744990437769,0.0642489944788532,0.1418861912545845,31839.28913244622,4.3514814660531504,0.0051443738029827,0.5791015756569464,22026.1964,0.0
MTH_1373,Mathare,0.0238149435268101,0.1898599881980667,-0.2807726820434608,0.0142272945079384,0.1898599881980667,22670.237141856687,4.334859082769176,0.0077423415389618,0.6068280469698645,5054.7628,0.0
MTH_1374,Mathare,0.0497314999692662,0.1780752692229712,-0.293953417720968,0.0291009046161106,0.1780752692229712,27861.64739939217,4.341472264025644,0.0100008034908012,0.6070332867574416,0.0,0.0
MTH_1375,Mathare,0.1329742115816671,0.1297937437303042,-0.3208937271864157,0.0781329151114753,0.1297937437303042,59459.05059613996,4.3523611658428525,0.0026474165970811,0.7925389638574902,0.0,0.0
MTH_1403,Mathare,0.0860863727351741,0.1903370791365827,-0.3779963327450876,0.0490368825908365,0.1903370791365827,22984.000407582946,4.3479091870541815,0.0076193734811765,0.50533436038644,24836.1432,0.0
MTH_1404,Mathare,0.0274992878631996,0.2235543127700139,-0.3092416320863609,0.015195332180305,0.2235543127700139,61096.81158840769,4.347846396512181,0.0068738032210476,0.6422694643621782,41507.8011,0.0
MTH_1405,Mathare,0.0779057079269518,0.1970985984489562,-0.3250257779917403,0.0407074722311033,0.1970985984489562,55207.52641837188,4.351455712537741,0.0079341429664654,0.6306881591821756,33201.8975,0.0
MTH_1406,Mathare,0.1310593078314997,0.1570284190699497,-0.3564186073048895,0.0720651101966503,0.1570284190699497,42807.84937713207,4.351440257580965,0.006397353813647,0.468807541083978,36783.6488,0.0
MTH_1407,Mathare,0.08510404762226,0.1628791111523326,-0.3385492387847236,0.0472792324618632,0.1628791111523326,31228.788301203156,4.348083459283299,0.0113398118142627,0.533041193556784,23945.3801,0.0
MTH_1408,Mathare,0.0729042231289643,0.1710711906994521,-0.3687444207373337,0.0459299200669132,0.1710711906994521,30407.81812801068,4.351282472969685,0.0083079260757585,0.5841161821564919,20139.1683,0.0
MTH_1409,Mathare,0.0712210743557937,0.1612047032747742,-0.3499301515108037,0.0463918033611849,0.1612047032747742,27008.47827402701,4.34353143393603,0.0106456946060644,0.7186808765693854,27816.5988,0.0
MTH_1410,Mathare,0.1190363386841941,0.1350672217659737,-0.376998494059738,0.0775507496159282,0.1350672217659737,27838.89358274365,4.348064540660387,0.0120973784545961,0.6303549451629332,30639.7999,0.0
MTH_1411,Mathare,0.0698842865970624,0.1558290673581647,-0.3524094705384307,0.0446197291821214,0.1558290673581647,26564.423500640136,4.350129944226183,0.0119445241120403,0.6706647996326827,39598.6865,0.0
MTH_1412,Mathare,0.026095869495315,0.1961630143433827,-0.3012115629685069,0.0157299747651683,0.1961630143433827,22491.46118926427,4.328504796423836,0.0081485619400538,0.6067741853024813,7062.5326,0.0
MTH_1413,Mathare,0.0719793296737659,0.1767891788230566,-0.2862990164067112,0.0434679862623857,0.1767891788230566,35311.64695322819,4.340567970216192,0.0067208000591842,0.7071207430319026,0.0,0.0
MTH_1414,Mathare,0.0881756819537827,0.161676503032013,-0.2878346589474816,0.0534130291026102,0.161676503032013,33421.269327487455,4.346095327423338,0.0063995597594865,0.7751342266861543,0.0,0.0
MTH_1443,Mathare,0.0623130092159501,0.1892493801236015,-0.3309254879627694,0.0338000693771835,0.1892493801236015,17040.094154396917,4.3428163651591145,0.0133673450384477,0.4304549707525,45229.9729,0.0
MTH_1444,Mathare,0.0527426144157646,0.2185287367265177,-0.3371229752691612,0.0271701429938003,0.2185287367265177,16873.043196932755,4.335295491916246,0.0168325531414649,0.5306656469130238,23143.3717,0.0
MTH_1445,Mathare,0.0372804582808214,0.228849045458837,-0.3236257476411346,0.0177972669352508,0.228849045458837,18270.389162001127,4.345651401891343,0.0141121512024646,0.4940260123201231,0.0,0.0
MTH_1446,Mathare,0.0570726240260418,0.1999712388930892,-0.3250506552222983,0.0294033163544328,0.1999712388930892,24979.58379270253,4.347622744653759,0.0119272588222883,0.4044056168673435,3916.6552,0.0
MTH_1447,Mathare,0.0753855368932456,0.1968631562213632,-0.3412958334686314,0.0367104244521314,0.1968631562213632,44500.296184548046,4.3512038663945045,0.0095635579894438,0.4981205797159828,16377.8564,0.0
MTH_1448,Mathare,0.1194832233856861,0.1465098773940436,-0.4039775093455841,0.0720214471648365,0.1465098773940436,36027.96238144956,4.353022257665591,0.0065561185504966,0.5638869647108631,0.0,0.0
MTH_1449,Mathare,0.1142032849062773,0.1329581893535029,-0.3586090465258719,0.0742580842162156,0.1329581893535029,43830.46384336428,4.351260763823807,0.0053505574308046,0.547344892660644,0.0,0.0
MTH_1450,Mathare,0.0201454295718907,0.2068592646676417,-0.2880430157598212,0.0126250567109234,0.2068592646676417,51194.347355134814,4.347404842349318,0.0110702661671618,0.5520729593293441,13484.6344,0.0
MTH_1451,Mathare,0.0383441126536765,0.2035672590583179,-0.3040238485981685,0.0218138740247023,0.2035672590583179,16402.04502905662,4.345467847691444,0.0151961955164629,0.3687592616893601,34986.1279,0.0
MTH_1452,Mathare,0.059341937419977,0.1820548185462621,-0.3023872224567161,0.0348516701567657,0.1820548185462621,40428.57930596863,4.341289043648046,0.0047892714065153,0.4883534408426424,4252.76,0.0
MTH_1453,Mathare,0.2656543715251422,0.0680803149777018,-0.3597447669550492,0.1572356051635337,0.0680803149777018,63488.11296149916,4.343512551545138,0.0083501239269562,0.5864532920303837,0.0,0.0
MTH_1483,Mathare,0.0709584112384719,0.176473695543428,-0.3180424480429829,0.038862515519954,0.176473695543428,17000.50555128444,4.331390675856971,0.0122294738833414,0.4293533826210493,25294.0499,0.0
MTH_1484,Mathare,0.1168840967475111,0.1778522226296182,-0.3367789264578378,0.0605602693574014,0.1778522226296182,23970.36982735269,4.338440985246455,0.0196637420691411,0.3991035979880337,20032.201,0.0
MTH_1485,Mathare,0.1141996135354612,0.1902165792703768,-0.3551815019672889,0.0557870359347707,0.1902165792703768,25295.668709262784,4.335971104613782,0.0184978734778466,0.4031544618717895,0.0,0.0
MTH_1486,Mathare,0.0498094234804046,0.2317399998279788,-0.3445646519827358,0.0238352859533378,0.2317399998279788,10368.701591899217,4.336803855879696,0.0177273799342159,0.3797681665907237,21074.5975,0.0
MTH_1487,Mathare,0.0608989360599003,0.204858062534093,-0.3225670260183845,0.0306447498519429,0.204858062534093,26910.49538667954,4.350222588995243,0.0106496412222276,0.6400182789606712,0.0,0.0
MTH_1488,Mathare,0.073612065831901,0.1805378006238664,-0.3474728455822743,0.0437988549530431,0.1805378006238664,17975.25556105493,4.353606427908756,0.0069235288885725,0.6431580388244101,0.0,0.0
MTH_1489,Mathare,0.0503405364607786,0.1917270365937848,-0.3082007433921625,0.0310303559287506,0.1917270365937848,39644.2710108981,4.35144636229492,0.0094939086385784,0.6736435428490365,23314.9022,0.0
MTH_1490,Mathare,0.0057739967448538,0.2202825514602991,-0.2841162956137915,0.0031973474857701,0.2202825514602991,38972.55644177192,4.347264901050852,0.0133850857626343,0.4580565893778608,26034.3483,0.0
MTH_1491,Mathare,0.0126992784714034,0.2043099020764431,-0.2618337686072477,0.0075445281680267,0.2043099020764431,20203.589021093467,4.351456764682896,0.00688325137285,0.367516991179402,25703.4853,0.0
MTH_1523,Mathare,0.0645493545404843,0.1795957667577211,-0.3199639799132621,0.0350602743664977,0.1795957667577211,23305.269425862,4.350726619372937,0.0074120194078833,0.3729017526076881,25632.3171,0.0
MTH_1524,Mathare,0.0905842137719756,0.1914814443990171,-0.3378958242188324,0.048642033010393,0.1914814443990171,32351.01915473146,4.350344571605566,0.0077761823384752,0.4232345990843003,20031.4315,0.0
MTH_1525,Mathare,0.0783948831937413,0.1888690525698848,-0.3380471462945452,0.0407719167778626,0.1888690525698848,35308.45692172226,4.348911590615373,0.0082681625169814,0.420691969342738,0.0,0.0
MTH_1526,Mathare,0.0543868010920359,0.2126741204645557,-0.3343349855776537,0.0270148904477486,0.2126741204645557,9902.242414116445,4.350415216316952,0.0148494849830936,0.5268913040478826,20418.945,0.0
MTH_1527,Mathare,0.0694361814570155,0.2085077252917025,-0.3432790771786629,0.0345655379998184,0.2085077252917025,22364.78951382986,4.349590385678765,0.0111935000885076,0.5980468384024271,0.0,0.0
MTH_1528,Mathare,0.0246031213728593,0.21347631430516,-0.3007601891513153,0.0138580960876333,0.21347631430516,13436.516887135573,4.351897292881859,0.0117754393376078,0.4700069118408435,12922.8953,0.0
MTH_1529,Mathare,0.0192943945243397,0.2114988230379761,-0.3062452319367167,0.010613632374321,0.2114988230379761,7191.398708235772,4.345636474947239,0.0228487527578942,0.5482251221476728,17341.3513,0.0
MTH_1530,Mathare,0.0090629873871489,0.2219944969560992,-0.2704170755838123,0.0052023524889737,0.2219944969560992,8731.697483602107,4.347066287107439,0.019140599255303,0.5456131252447561,19407.6623,0.0
MTH_1563,Mathare,0.0480433683845654,0.1920035911951758,-0.3015572794261004,0.025719689975116,0.1920035911951758,31422.927205587624,4.353741458929681,0.0068554315246068,0.4306002233810992,45716.0961,0.0
MTH_1564,Mathare,0.0444665674108064,0.2180378863073061,-0.3213722639451256,0.0238197142288546,0.2180378863073061,25720.26677917095,4.353741458929681,0.0038632854985878,0.520959482152339,25284.9466,0.0
MTH_1565,Mathare,0.0697613091145779,0.2078407151656952,-0.34523797738592,0.0351873926810934,0.2078407151656952,17896.864026920648,4.351378262419861,0.007962392591428,0.4517478727194143,20306.0373,0.0
MTH_1566,Mathare,0.0501905911908807,0.209673094106295,-0.3275294317510968,0.0245980029705871,0.209673094106295,8825.55641528178,4.345622778718691,0.0182451796164138,0.4958905233497223,29223.5284,0.0
MTH_1567,Mathare,0.0983873827521428,0.1888596332879404,-0.3598396342026013,0.0464427227049706,0.1888596332879404,15601.781443768466,4.3417704752942585,0.0197665691458717,0.4849087580467323,0.0,0.0
MTH_1568,Mathare,0.0305000933106259,0.1939827344437536,-0.301623973891792,0.0167287922950822,0.1939827344437536,12399.568460305023,4.351637380598367,0.0130980109999247,0.3882282542876166,0.0,0.0
MTH_1569,Mathare,0.0300985731245119,0.2099491893219981,-0.3001734780492215,0.0161237648421931,0.2099491893219981,19580.96316189358,4.34472161103061,0.0217174481898349,0.4927289574869142,21400.2545,0.0
MTH_1570,Mathare,0.0141656136631584,0.2065172777490406,-0.2561839906881984,0.0080399023715432,0.2065172777490406,18706.27765940417,4.343675547682315,0.0148451146066396,0.6812936468362666,21779.0052,0.0
MTH_1603,Mathare,0.0819554876028857,0.1342831266270205,-0.2933393120459303,0.0460912550942249,0.1342831266270205,31210.20164106425,4.351620580220005,0.00744307973305,0.4198132133565244,67792.0055,0.0
MTH_1604,Mathare,0.0842833677224817,0.1932037237925536,-0.3549484470787987,0.0432265958061327,0.1932037237925536,19938.258502203134,4.344892820997618,0.01192377826265,0.6839455643470187,37605.8268,0.0
MTH_1605,Mathare,0.0688539975773099,0.2273081404468949,-0.3709499003137377,0.0321269997729038,0.2273081404468949,8806.645350850964,4.33004940900807,0.0210363326446742,0.5609724161276026,20116.7827,0.0
MTH_1606,Mathare,0.0678083056502017,0.1925706976850633,-0.3362885025667137,0.0323280964771844,0.1925706976850633,11965.7377464906,4.34242106993019,0.0191360751783121,0.5401634373106784,26587.4545,0.0
MTH_1607,Mathare,0.1147841594490352,0.1873503432386072,-0.3778987150667901,0.052816951997443,0.1873503432386072,16259.746307802538,4.348993406428362,0.0096793176598372,0.4794564251387205,0.0,0.0
MTH_1608,Mathare,0.0612108363703531,0.1899710383310301,-0.337413220882007,0.0329547562719259,0.1899710383310301,16776.480616701218,4.352493229587929,0.0084951878693329,0.428606474629842,0.0,0.0
MTH_1609,Mathare,0.0337406141762884,0.203986161063891,-0.3040456644109913,0.0187244803259062,0.203986161063891,47728.27337369952,4.348227905662977,0.0146919709138175,0.4480381061103531,0.0,0.0
MTH_1610,Mathare,0.0710073527469323,0.2142408417829356,-0.3146193060602658,0.0375047034186767,0.2142408417829356,48799.72943488015,4.3443022116920105,0.0098591975589846,0.526491474917993,0.0,0.0
MTH_1643,Mathare,0.0670577962146763,0.1511500289148337,-0.298507286446487,0.0368147226001045,0.1511500289148337,18535.190000505147,4.35076189111978,0.0064908228271784,0.4687466133252396,45374.9465,0.0
MTH_1644,Mathare,0.0652363723201183,0.1869460137025689,-0.3303552498000266,0.0330442699497448,0.1869460137025689,17389.185131537743,4.33706609696764,0.012028668738517,0.4354050668692392,0.0,0.0
MTH_1645,Mathare,0.1120328987823484,0.1769733232737375,-0.3677039884191197,0.0555922122430755,0.1769733232737375,16522.207693547913,4.331260699061548,0.0173994801469702,0.4851231376421789,20594.5003,0.0
MTH_1646,Mathare,0.0678671152751424,0.1861157966104107,-0.3213910097686644,0.033935115363797,0.1861157966104107,16103.234097346503,4.327251072565316,0.019880673325987,0.4987043323282332,35805.7818,0.0
MTH_1647,Mathare,0.0817268277845909,0.1925763961305198,-0.3372898956811033,0.0400840024961372,0.1925763961305198,19701.33073163246,4.347960581366968,0.0090605427175686,0.453757831004311,0.0,0.0
MTH_1648,Mathare,0.0636256286827884,0.2130469403488348,-0.3426863776673186,0.0343594660249421,0.2130469403488348,31917.06111620577,4.353741458929681,0.0036337701766561,0.5141330233867787,0.0,0.0
MTH_1649,Mathare,0.034363256171215,0.2225127246968755,-0.3328970422581071,0.0181563453788072,0.2225127246968755,36331.58362274992,4.351905295477682,0.007106148147123,0.5156815645678762,0.0,0.0
MTH_1650,Mathare,0.024373495517206,0.2159404313064267,-0.2814845473227768,0.0133288408223399,0.2159404313064267,31937.6157733341,4.350332558178135,0.0050144992839385,0.5620707822622458,2422.0113,0.0
MTH_1683,Mathare,0.0645919077783357,0.152242768467927,-0.3006804270108358,0.0360212943918638,0.152242768467927,20730.246127364197,4.349882360051105,0.0053013213960881,0.4592917432523507,34613.9678,0.0
MTH_1684,Mathare,0.0793953042290146,0.1683598616210742,-0.3042994671577184,0.0418184550303616,0.1683598616210742,24636.60793237628,4.35224407663106,0.0079962937793835,0.3896473936781573,0.0,0.0
MTH_1685,Mathare,0.0794889016421495,0.204754460434936,-0.3565675112135158,0.0371516108601471,0.204754460434936,12581.461071838698,4.335127206566706,0.02347154673483,0.5557041480628874,26466.4168,0.0
MTH_1686,Mathare,0.0625699352293096,0.1851251502826845,-0.3131844314650349,0.0286921303832551,0.1851251502826845,9706.424002232978,4.321849790740428,0.0214013015411224,0.5620648541990064,54849.9172,0.0
MTH_1687,Mathare,0.0656018717295366,0.2062412543548638,-0.3298308340057579,0.0306622447783286,0.2062412543548638,17752.587940019388,4.349822792084046,0.0094146626562255,0.5996243925625359,5735.6639,0.0
MTH_1688,Mathare,0.0925646091720204,0.2105922082010813,-0.349933124850959,0.0523659003929197,0.2105922082010813,40708.09167319237,4.345649313889081,0.010402291031784,0.598986220782087,1079.115,0.0
MTH_1689,Mathare,0.0402945456257574,0.2360617841047284,-0.3330450432522062,0.0213116784186037,0.2360617841047284,18043.78895119389,4.348425852941113,0.0134706324021058,0.4482654158305936,0.0,0.0
MTH_1690,Mathare,0.0187110040333242,0.2320484955243137,-0.2902315945109426,0.0101766580507223,0.2320484955243137,14402.04796608183,4.3510802514856906,0.0133428808801238,0.5185960133813069,20833.3112,0.0
MTH_1723,Mathare,0.1010721739518049,0.1443104234919112,-0.3240548794906771,0.0540674197954233,0.1443104234919112,26434.717101041708,4.343671979459506,0.0025573664027936,0.4497931071744331,32017.4809,0.0
MTH_1724,Mathare,0.1008762418464237,0.1728475542257682,-0.3331048467334331,0.0513271583686737,0.1728475542257682,22301.785529759112,4.346323667326976,0.00802633593531,0.5780587616915999,0.0,0.0
MTH_1725,Mathare,0.0674613566086565,0.2233213819238982,-0.3646283552344258,0.0312702063876142,0.2233213819238982,6577.352256785234,4.32792173463624,0.0289292629182095,0.448725789370872,0.0,0.0
MTH_1726,Mathare,0.0631365596860241,0.1702596073632734,-0.2998151914806194,0.0281511163899432,0.1702596073632734,11914.692838534696,4.329205295092115,0.0248587657364123,0.4514802949496021,40329.0104,0.0
MTH_1727,Mathare,0.0731899952930776,0.1841133492980527,-0.3215005202180567,0.0296836683211148,0.1841133492980527,18764.504819570582,4.345535255521665,0.0073357110205644,0.6996857868182039,5723.7089,0.0
MTH_1728,Mathare,0.0565073643629894,0.1943829960377253,-0.3462299282439283,0.0293061874166481,0.1943829960377253,16138.664437553129,4.335464461078297,0.0130508729751338,0.4675052442907115,11933.2592,0.0
MTH_1729,Mathare,0.0368925839214746,0.220407874435327,-0.3313570229993686,0.0192053882526578,0.220407874435327,14193.962533058426,4.334679579809142,0.0163870300514224,0.3032161841841562,10265.4881,0.0
MTH_1730,Mathare,0.0389589684284584,0.2284301778504981,-0.3216569246542327,0.0211731602105164,0.2284301778504981,20363.11380500557,4.341115831482624,0.0153327929780811,0.5796687231659148,25183.9548,0.0
MTH_1763,Mathare,0.1261417941407924,0.1205584717469543,-0.3355802027600552,0.0700025780940448,0.1205584717469543,29212.01875253349,4.34665057155388,0.0026332215611187,0.4461224688869039,68036.0733,0.0
MTH_1764,Mathare,0.0843720489502555,0.1453532005247536,-0.2988014208853725,0.0479166816591178,0.1453532005247536,29514.165993899045,4.349628261432541,0.0090810929498851,0.5879327012751323,11729.6342,0.0
MTH_1765,Mathare,0.0679251240993062,0.2301654074295455,-0.3623033943144984,0.0329934655886302,0.2301654074295455,19977.7370579749,4.34723568382479,0.0141755433285066,0.4707573764279,13995.4506,0.0
MTH_1766,Mathare,0.0534751043504131,0.1906281445034525,-0.3113979681722781,0.0256353171743926,0.1906281445034525,19222.22325778609,4.337846520247188,0.0241879888738072,0.5324579442694307,58469.0487,0.0
MTH_1767,Mathare,0.0877677622100885,0.1782346419184819,-0.3308500255585092,0.03843643455825,0.1782346419184819,31147.08300968913,4.340908056559002,0.0094422040503018,0.5880841570286505,6899.8733,0.0
