zone_id,settlement,road_density,paved_proportion,total_road_length_m,road_segment_count
MTH_3178,Mathare,31768.0299,0.0,79.26,3
MTH_3179,Mathare,50296.7732,0.0,125.49,3
MTH_3180,Mathare,28827.79,0.0,71.93,2
MTH_3181,Mathare,13939.6698,0.0,34.78,1
MTH_3182,Mathare,28833.5386,0.0,71.94,2
MTH_3183,Mathare,28521.3599,0.0,71.16,5
MTH_3184,Mathare,53182.5927,0.0,132.69,4
MTH_3185,Mathare,51317.3113,0.0,128.04,4
MTH_3186,Mathare,27079.332,0.0,67.56,3
MTH_3187,Mathare,20531.5244,0.0,51.23,2
MTH_3188,Mathare,17266.1734,0.0,43.08,1
MTH_3189,Mathare,44805.9076,0.0,111.79,3
MTH_3190,Mathare,24672.9889,0.0,61.56,2
MTH_3191,Mathare,29650.3738,0.0,73.98,1
MTH_3192,Mathare,95.9844,0.0,0.15,1
MTH_3211,Mathare,45683.6743,0.0,81.39,2
MTH_3212,Mathare,30266.359,0.0,75.51,2
MTH_3213,Mathare,31437.5059,0.0,78.44,2
MTH_3214,Mathare,40481.6516,0.0,101.0,3
MTH_3215,Mathare,28802.6194,0.0,71.86,2
MTH_3216,Mathare,24686.4153,0.0,61.59,2
MTH_3217,Mathare,3662.3166,0.0,9.14,1
MTH_3218,Mathare,40468.9016,0.0,100.97,3
MTH_3219,Mathare,33832.9804,0.0,84.41,2
MTH_3220,Mathare,30021.8826,0.0,74.9,3
MTH_3221,Mathare,50323.2226,0.0,125.56,4
MTH_3222,Mathare,35524.6785,0.0,88.63,3
MTH_3223,Mathare,50930.3757,0.0,127.07,4
MTH_3224,Mathare,36231.0728,0.0,90.4,2
MTH_3225,Mathare,32729.9736,0.0,81.66,3
MTH_3226,Mathare,24376.1219,0.0,60.82,1
MTH_3227,Mathare,40912.2222,0.0,102.08,3
MTH_3228,Mathare,13672.7884,0.0,34.11,2
MTH_3229,Mathare,38250.8642,0.0,95.44,2
MTH_3230,Mathare,46121.007,0.0,115.07,3
MTH_3231,Mathare,7360.2075,0.0,18.36,1
MTH_3232,Mathare,6679.664,0.0,15.35,1
MTH_3251,Mathare,23374.0202,0.0,50.7,1
MTH_3252,Mathare,0.0,0.0,0.0,0
MTH_3253,Mathare,0.0,0.0,0.0,0
MTH_3254,Mathare,27466.1948,0.0,68.53,2
MTH_3255,Mathare,39983.8335,0.0,99.76,5
MTH_3256,Mathare,40087.3831,0.0,100.02,4
MTH_3257,Mathare,41090.8086,0.0,102.52,2
MTH_3258,Mathare,52701.1245,0.0,131.49,4
MTH_3259,Mathare,35307.8702,0.0,88.09,4
MTH_3260,Mathare,45125.8726,0.0,112.59,4
MTH_3261,Mathare,25520.6679,0.0,63.67,2
MTH_3262,Mathare,42689.4319,0.0,106.51,4
MTH_3263,Mathare,31471.1398,0.0,78.52,3
MTH_3264,Mathare,44669.8444,0.0,111.45,4
MTH_3265,Mathare,61615.3186,0.0,153.73,5
MTH_3266,Mathare,6990.3641,0.0,17.44,1
MTH_3267,Mathare,15254.6123,0.0,38.06,3
MTH_3268,Mathare,48086.7677,0.0,119.98,4
MTH_3269,Mathare,31279.3373,0.0,78.04,3
MTH_3270,Mathare,19470.9933,0.0,48.58,3
MTH_3271,Mathare,20506.9159,0.0,51.16,1
MTH_3272,Mathare,22431.2214,0.0,55.97,1
MTH_3273,Mathare,0.0,0.0,0.0,0
MTH_3291,Mathare,13446.6224,0.0,33.38,1
MTH_3292,Mathare,0.0,0.0,0.0,0
MTH_3293,Mathare,0.0,0.0,0.0,0
MTH_3294,Mathare,22408.5921,0.0,55.91,2
MTH_3295,Mathare,40165.0538,0.0,100.21,2
MTH_3296,Mathare,25208.636,0.0,62.9,1
MTH_3297,Mathare,3294.9547,0.0,8.22,1
MTH_3298,Mathare,38554.0026,0.0,96.19,2
MTH_3299,Mathare,21524.5184,0.0,53.7,2
MTH_3300,Mathare,47147.003,0.0,117.63,4
MTH_3301,Mathare,45690.6029,0.0,114.0,4
MTH_3302,Mathare,30109.9271,0.0,75.12,2
MTH_3303,Mathare,32985.7945,0.0,82.3,2
MTH_3304,Mathare,28800.5958,0.0,71.86,2
MTH_3305,Mathare,38703.786,0.0,96.57,3
MTH_3306,Mathare,55661.0333,0.0,138.87,4
MTH_3307,Mathare,19208.5225,0.0,47.93,1
MTH_3308,Mathare,23856.7059,0.0,59.52,2
MTH_3309,Mathare,0.0,0.0,0.0,0
MTH_3310,Mathare,35738.6853,0.0,89.17,2
MTH_3311,Mathare,17036.5514,0.0,42.51,1
MTH_3312,Mathare,21345.0036,0.0,53.26,2
MTH_3313,Mathare,17863.7187,0.0,28.63,1
MTH_3330,Mathare,97855.2669,0.0,50.34,1
MTH_3331,Mathare,0.0,0.0,0.0,0
MTH_3332,Mathare,0.0,0.0,0.0,0
MTH_3333,Mathare,0.0,0.0,0.0,0
MTH_3334,Mathare,33182.8389,0.0,82.79,3
MTH_3335,Mathare,57404.8319,0.0,143.23,4
MTH_3336,Mathare,40136.9896,0.0,100.14,2
MTH_3337,Mathare,38908.5777,0.0,97.08,4
MTH_3338,Mathare,20048.7758,0.0,50.02,1
MTH_3339,Mathare,0.0,0.0,0.0,0
MTH_3340,Mathare,48585.2437,0.0,121.22,3
MTH_3341,Mathare,29867.6719,0.0,74.52,2
MTH_3342,Mathare,32823.9069,0.0,81.9,4
MTH_3343,Mathare,38456.2199,0.0,95.95,4
MTH_3344,Mathare,32191.4808,0.0,80.32,3
MTH_3345,Mathare,55166.182,0.0,137.64,5
MTH_3346,Mathare,47455.0044,0.0,118.4,4
MTH_3347,Mathare,21952.9283,0.0,54.77,2
MTH_3348,Mathare,4400.6006,0.0,10.98,2
MTH_3349,Mathare,18535.6795,0.0,46.25,1
MTH_3350,Mathare,0.0,0.0,0.0,0
MTH_3351,Mathare,0.0,0.0,0.0,0
MTH_3352,Mathare,17949.6295,0.0,44.78,1
MTH_3353,Mathare,33410.7185,0.0,72.72,3
MTH_3370,Mathare,66688.2035,0.0,60.8,2
MTH_3371,Mathare,20059.5958,0.0,50.05,1
MTH_3372,Mathare,33862.5029,0.0,84.49,2
MTH_3373,Mathare,26415.553,0.0,65.91,2
MTH_3374,Mathare,40193.3326,0.0,100.28,3
MTH_3375,Mathare,35674.5716,0.0,89.01,3
MTH_3376,Mathare,26741.3659,0.0,66.72,2
MTH_3377,Mathare,61870.4616,0.0,154.37,5
MTH_3378,Mathare,39940.8956,0.0,99.65,4
MTH_3379,Mathare,20055.8997,0.0,50.04,1
MTH_3380,Mathare,37138.2303,0.0,92.66,4
MTH_3381,Mathare,68965.6598,0.0,172.07,6
MTH_3382,Mathare,44396.3894,0.0,110.77,5
MTH_3383,Mathare,35967.9525,0.0,89.74,2
MTH_3384,Mathare,32281.4796,0.0,80.54,3
MTH_3385,Mathare,13353.7737,0.0,33.32,2
MTH_3386,Mathare,45109.7786,0.0,112.55,4
MTH_3387,Mathare,54844.3018,0.0,136.84,5
MTH_3388,Mathare,28306.9245,0.0,70.63,2
MTH_3389,Mathare,22622.6828,0.0,56.44,1
MTH_3390,Mathare,0.0,0.0,0.0,0
MTH_3391,Mathare,0.0,0.0,0.0,0
MTH_3392,Mathare,4618.1859,0.0,11.52,1
MTH_3393,Mathare,53665.8538,0.0,133.9,3
MTH_3394,Mathare,170.497,0.0,0.36,1
MTH_3410,Mathare,42996.1311,0.0,50.05,1
MTH_3411,Mathare,19244.7097,0.0,48.02,1
MTH_3412,Mathare,37806.052,0.0,94.33,2
MTH_3413,Mathare,29816.8301,0.0,74.39,2
MTH_3414,Mathare,20070.6468,0.0,50.08,1
MTH_3415,Mathare,40182.798,0.0,100.26,3
MTH_3416,Mathare,38163.7765,0.0,95.22,3
MTH_3417,Mathare,30733.2956,0.0,76.68,3
MTH_3418,Mathare,20046.6356,0.0,50.02,1
MTH_3419,Mathare,32933.2824,0.0,82.17,2
MTH_3420,Mathare,29759.7423,0.0,74.25,2
MTH_3421,Mathare,34019.2326,0.0,84.88,2
MTH_3422,Mathare,41637.6091,0.0,103.89,3
MTH_3423,Mathare,14087.4419,0.0,35.15,1
MTH_3424,Mathare,0.0,0.0,0.0,0
MTH_3425,Mathare,36985.2406,0.0,92.28,2
MTH_3426,Mathare,37362.4765,0.0,93.22,3
MTH_3427,Mathare,22953.9108,0.0,57.27,2
MTH_3428,Mathare,51774.8875,0.0,129.18,4
MTH_3429,Mathare,24150.5056,0.0,60.26,3
MTH_3430,Mathare,21886.3347,0.0,54.61,2
MTH_3431,Mathare,0.0,0.0,0.0,0
MTH_3432,Mathare,2170.3908,0.0,5.42,1
MTH_3433,Mathare,36148.4956,0.0,90.19,3
MTH_3434,Mathare,25825.1208,0.0,64.43,3
MTH_3435,Mathare,24643.797,0.0,57.77,1
MTH_3436,Mathare,13468.4259,0.0,24.92,1
MTH_3437,Mathare,13987.8859,0.0,13.04,2
MTH_3450,Mathare,61549.8784,0.0,67.1,2
MTH_3451,Mathare,40729.3458,0.0,101.62,3
MTH_3452,Mathare,56432.7211,0.0,140.8,4
MTH_3453,Mathare,40658.2796,0.0,101.44,3
MTH_3454,Mathare,40181.6721,0.0,100.25,4
MTH_3455,Mathare,60202.0182,0.0,150.2,5
MTH_3456,Mathare,61673.8526,0.0,153.88,4
MTH_3457,Mathare,50610.5088,0.0,126.27,4
MTH_3458,Mathare,44101.6764,0.0,110.03,5
MTH_3459,Mathare,48673.9176,0.0,121.44,4
MTH_3460,Mathare,40090.6814,0.0,100.03,3
MTH_3461,Mathare,24010.2767,0.0,59.91,2
MTH_3462,Mathare,0.0,0.0,0.0,0
MTH_3463,Mathare,0.0,0.0,0.0,0
MTH_3464,Mathare,0.0,0.0,0.0,0
MTH_3465,Mathare,15949.2081,0.0,39.79,1
MTH_3466,Mathare,34842.9404,0.0,86.93,4
MTH_3467,Mathare,44584.0543,0.0,111.24,3
MTH_3468,Mathare,26098.4991,0.0,65.12,2
MTH_3469,Mathare,0.0,0.0,0.0,0
MTH_3470,Mathare,30439.2648,0.0,75.95,2
MTH_3471,Mathare,3888.3206,0.0,9.7,1
MTH_3472,Mathare,0.0,0.0,0.0,0
MTH_3473,Mathare,22264.1805,0.0,55.55,2
MTH_3474,Mathare,43616.5838,0.0,108.82,5
MTH_3475,Mathare,22912.9492,0.0,57.17,1
MTH_3476,Mathare,23605.5222,0.0,58.9,2
MTH_3477,Mathare,41001.0365,0.0,102.3,2
MTH_3478,Mathare,29169.7441,0.0,52.85,2
MTH_3479,Mathare,64658.4898,0.0,18.77,2
MTH_3490,Mathare,101935.4123,0.0,83.9,6
MTH_3491,Mathare,20846.9889,0.0,52.01,2
MTH_3492,Mathare,34633.9054,0.0,86.41,2
MTH_3493,Mathare,20028.441,0.0,49.97,1
MTH_3494,Mathare,20054.2625,0.0,50.04,1
MTH_3495,Mathare,51224.0549,0.0,127.8,3
MTH_3496,Mathare,30694.3806,0.0,76.58,2
MTH_3497,Mathare,20046.7011,0.0,50.02,1
MTH_3498,Mathare,40095.559,0.0,100.04,2
MTH_3499,Mathare,14168.9465,0.0,35.35,1
MTH_3500,Mathare,27273.1616,0.0,68.05,2
MTH_3501,Mathare,20020.7549,0.0,49.95,1
MTH_3502,Mathare,0.0,0.0,0.0,0
MTH_3503,Mathare,0.0,0.0,0.0,0
MTH_3504,Mathare,0.0,0.0,0.0,0
MTH_3505,Mathare,20872.5796,0.0,52.08,1
MTH_3506,Mathare,29204.8244,0.0,72.87,2
MTH_3507,Mathare,21247.2396,0.0,53.01,2
MTH_3508,Mathare,24615.1826,0.0,61.41,2
MTH_3509,Mathare,12295.1024,0.0,30.68,2
MTH_3510,Mathare,3365.0661,0.0,8.4,1
MTH_3511,Mathare,22743.1944,0.0,56.74,1
MTH_3512,Mathare,13714.6194,0.0,34.22,2
MTH_3513,Mathare,31972.5835,0.0,79.77,2
MTH_3514,Mathare,51053.3877,0.0,127.38,5
MTH_3515,Mathare,31847.7581,0.0,79.46,2
MTH_3516,Mathare,22604.5814,0.0,56.4,3
MTH_3517,Mathare,43251.3498,0.0,105.68,2
MTH_3518,Mathare,68029.3367,0.0,128.02,6
MTH_3519,Mathare,62277.1491,0.0,44.7,2
MTH_3530,Mathare,42431.5462,0.0,20.94,2
MTH_3531,Mathare,71807.1013,0.0,179.16,8
MTH_3532,Mathare,48383.8369,0.0,120.72,4
MTH_3533,Mathare,55355.4068,0.0,138.11,3
MTH_3534,Mathare,55808.6395,0.0,136.9,3
MTH_3535,Mathare,78848.119,0.0,186.17,5
MTH_3536,Mathare,44923.4892,0.0,102.32,3
MTH_3537,Mathare,46999.8902,0.0,103.19,3
MTH_3538,Mathare,78348.6047,0.0,162.62,4
MTH_3539,Mathare,35697.1132,0.0,67.95,2
MTH_3540,Mathare,45010.1521,0.0,78.65,2
MTH_3541,Mathare,45713.3473,0.0,76.18,3
MTH_3542,Mathare,31443.4126,0.0,49.99,1
MTH_3543,Mathare,33613.6405,0.0,49.96,2
MTH_3544,Mathare,36530.1048,0.0,49.96,2
MTH_3545,Mathare,40010.2038,0.0,49.97,1
MTH_3546,Mathare,61946.9784,0.0,70.79,2
MTH_3547,Mathare,47829.7877,0.0,49.99,1
MTH_3548,Mathare,52698.7614,0.0,50.01,1
MTH_3549,Mathare,55454.8559,0.0,49.98,1
MTH_3550,Mathare,56165.6645,0.0,49.96,1
MTH_3551,Mathare,70005.004,0.0,60.61,2
MTH_3552,Mathare,81698.7476,0.0,66.58,2
MTH_3553,Mathare,69080.0744,0.0,49.95,1
MTH_3554,Mathare,80646.0723,0.0,50.04,1
MTH_3555,Mathare,112707.0904,0.0,56.37,2
MTH_3556,Mathare,100450.5202,0.0,32.73,2
MTH_3571,Mathare,40870.6772,0.0,10.44,2
KYL_6,Kayole_Soweto,0.0,0.0,0.0,0
KYL_7,Kayole_Soweto,22470.866,0.0,42.24,1
KYL_30,Kayole_Soweto,90377.9957,0.0,46.44,2
KYL_38,Kayole_Soweto,52367.605,0.0,53.29,1
KYL_39,Kayole_Soweto,14226.8459,0.0,34.41,1
KYL_40,Kayole_Soweto,20253.6048,0.0,50.53,2
KYL_41,Kayole_Soweto,29042.6853,0.0,61.97,1
KYL_42,Kayole_Soweto,0.0,0.0,0.0,0
KYL_57,Kayole_Soweto,0.0,0.0,0.0,0
KYL_58,Kayole_Soweto,72587.5091,0.0,28.14,3
KYL_62,Kayole_Soweto,65588.6244,0.0,59.33,2
KYL_63,Kayole_Soweto,37370.7064,0.0,87.96,3
KYL_64,Kayole_Soweto,85643.1795,0.0,43.12,2
KYL_69,Kayole_Soweto,61394.3637,0.0,20.42,2
KYL_70,Kayole_Soweto,59736.1174,0.0,112.68,3
KYL_71,Kayole_Soweto,10642.1707,0.0,26.55,2
KYL_72,Kayole_Soweto,34541.44,0.0,86.18,2
KYL_73,Kayole_Soweto,22488.3818,0.0,56.11,3
KYL_74,Kayole_Soweto,32461.3715,0.0,80.99,2
KYL_75,Kayole_Soweto,41276.1349,0.0,74.99,3
KYL_89,Kayole_Soweto,3390.67,0.0,1.37,1
KYL_90,Kayole_Soweto,26053.7208,0.0,52.38,2
KYL_91,Kayole_Soweto,69317.1306,0.0,172.66,4
KYL_92,Kayole_Soweto,0.0,0.0,0.0,0
KYL_93,Kayole_Soweto,42810.1635,0.0,28.3,1
KYL_95,Kayole_Soweto,41562.298,0.0,77.99,3
KYL_96,Kayole_Soweto,36003.355,0.0,89.83,2
KYL_97,Kayole_Soweto,29413.9736,0.0,68.43,4
KYL_101,Kayole_Soweto,56482.013,0.0,66.14,3
KYL_102,Kayole_Soweto,18503.8671,0.0,44.41,1
KYL_103,Kayole_Soweto,42457.1512,0.0,105.93,3
KYL_104,Kayole_Soweto,44451.4658,0.0,110.91,2
KYL_105,Kayole_Soweto,25308.5789,0.0,63.14,2
KYL_106,Kayole_Soweto,28337.9337,0.0,70.7,2
KYL_107,Kayole_Soweto,33655.4779,0.0,83.97,2
KYL_108,Kayole_Soweto,33888.5635,0.0,82.28,6
KYL_109,Kayole_Soweto,0.0,0.0,0.0,0
KYL_120,Kayole_Soweto,0.0,0.0,0.0,0
KYL_121,Kayole_Soweto,14896.7849,0.0,22.89,1
KYL_122,Kayole_Soweto,28136.292,0.0,69.29,2
KYL_123,Kayole_Soweto,38410.8488,0.0,95.84,3
KYL_124,Kayole_Soweto,75488.0357,0.0,188.34,5
KYL_125,Kayole_Soweto,27722.6629,0.0,69.17,1
KYL_126,Kayole_Soweto,41061.9648,0.0,101.75,4
KYL_127,Kayole_Soweto,35662.4358,0.0,53.69,2
KYL_128,Kayole_Soweto,35724.1677,0.0,88.65,4
KYL_129,Kayole_Soweto,21727.6344,0.0,54.21,3
KYL_130,Kayole_Soweto,52047.4149,0.0,104.16,4
KYL_132,Kayole_Soweto,45307.161,0.0,28.45,2
KYL_133,Kayole_Soweto,27270.9421,0.0,59.3,2
KYL_134,Kayole_Soweto,48889.1443,0.0,121.98,4
KYL_135,Kayole_Soweto,40833.8932,0.0,101.88,4
KYL_136,Kayole_Soweto,36346.1079,0.0,90.68,4
KYL_137,Kayole_Soweto,26816.2873,0.0,66.91,2
KYL_138,Kayole_Soweto,32670.553,0.0,81.51,3
KYL_139,Kayole_Soweto,37166.2533,0.0,92.73,3
KYL_140,Kayole_Soweto,18313.4105,0.0,45.69,1
KYL_141,Kayole_Soweto,32462.9926,0.0,81.0,2
KYL_142,Kayole_Soweto,22666.2118,0.0,56.55,1
KYL_143,Kayole_Soweto,7543.3654,0.0,17.11,1
KYL_144,Kayole_Soweto,26268.7929,0.0,26.16,1
KYL_152,Kayole_Soweto,4573.3711,0.0,1.8,1
KYL_153,Kayole_Soweto,24344.1969,0.0,58.36,2
KYL_154,Kayole_Soweto,24120.5624,0.0,60.18,1
KYL_155,Kayole_Soweto,20452.6936,0.0,51.03,2
KYL_156,Kayole_Soweto,50447.8791,0.0,125.87,3
KYL_157,Kayole_Soweto,83550.3716,0.0,208.46,4
KYL_158,Kayole_Soweto,24231.6396,0.0,60.46,1
KYL_159,Kayole_Soweto,48812.0475,0.0,121.79,4
KYL_160,Kayole_Soweto,35747.6551,0.0,89.19,3
KYL_161,Kayole_Soweto,24338.4313,0.0,60.72,2
KYL_162,Kayole_Soweto,31077.6804,0.0,77.54,2
KYL_163,Kayole_Soweto,66020.7496,0.0,54.79,1
KYL_166,Kayole_Soweto,17603.9139,0.0,34.17,2
KYL_167,Kayole_Soweto,26629.0871,0.0,66.44,2
KYL_168,Kayole_Soweto,40839.5003,0.0,101.89,3
KYL_169,Kayole_Soweto,32911.977,0.0,82.12,4
KYL_170,Kayole_Soweto,41327.0908,0.0,103.11,3
KYL_171,Kayole_Soweto,24498.6877,0.0,61.12,2
KYL_172,Kayole_Soweto,25084.3287,0.0,62.59,2
KYL_173,Kayole_Soweto,14985.8398,0.0,37.39,1
KYL_174,Kayole_Soweto,36072.1851,0.0,90.0,3
KYL_175,Kayole_Soweto,24912.8867,0.0,62.16,3
KYL_176,Kayole_Soweto,16403.4381,0.0,40.93,2
KYL_177,Kayole_Soweto,28828.9625,0.0,71.93,2
KYL_178,Kayole_Soweto,20457.8458,0.0,43.79,1
KYL_179,Kayole_Soweto,20872.6448,0.0,18.74,1
KYL_180,Kayole_Soweto,0.0,0.0,0.0,0
KYL_181,Kayole_Soweto,33380.3019,0.0,15.12,1
KYL_185,Kayole_Soweto,29088.1126,0.0,52.75,2
KYL_186,Kayole_Soweto,35582.1706,0.0,88.78,3
KYL_187,Kayole_Soweto,16815.5901,0.0,41.95,2
KYL_188,Kayole_Soweto,25170.3963,0.0,62.8,1
KYL_189,Kayole_Soweto,38715.32,0.0,96.59,3
KYL_190,Kayole_Soweto,102156.5215,0.0,254.88,6
KYL_191,Kayole_Soweto,18063.5927,0.0,45.07,3
KYL_192,Kayole_Soweto,52127.4893,0.0,130.06,3
KYL_193,Kayole_Soweto,17587.314,0.0,43.88,2
KYL_194,Kayole_Soweto,33752.0664,0.0,84.21,2
KYL_195,Kayole_Soweto,42076.5172,0.0,86.86,3
KYL_199,Kayole_Soweto,4164.6669,0.0,6.57,1
KYL_200,Kayole_Soweto,40202.1385,0.0,100.3,4
KYL_201,Kayole_Soweto,22021.5126,0.0,54.94,2
KYL_202,Kayole_Soweto,23562.384,0.0,58.79,1
KYL_203,Kayole_Soweto,19132.4568,0.0,47.74,1
KYL_204,Kayole_Soweto,30557.2331,0.0,76.24,4
KYL_205,Kayole_Soweto,38264.6515,0.0,95.47,3
KYL_206,Kayole_Soweto,22240.0629,0.0,55.49,1
KYL_207,Kayole_Soweto,22254.9386,0.0,55.53,1
KYL_208,Kayole_Soweto,22264.9437,0.0,55.55,1
KYL_209,Kayole_Soweto,45067.3703,0.0,112.44,2
KYL_210,Kayole_Soweto,41460.3633,0.0,103.44,4
KYL_211,Kayole_Soweto,17175.2883,0.0,42.85,2
KYL_212,Kayole_Soweto,18645.4049,0.0,46.52,2
KYL_213,Kayole_Soweto,24040.574,0.0,59.98,2
KYL_214,Kayole_Soweto,28128.7577,0.0,70.02,2
KYL_215,Kayole_Soweto,28983.2028,0.0,57.54,2
KYL_216,Kayole_Soweto,90764.4331,0.0,87.42,3
KYL_218,Kayole_Soweto,0.0,0.0,0.0,0
KYL_219,Kayole_Soweto,43687.1125,0.0,109.0,3
KYL_220,Kayole_Soweto,16990.3844,0.0,42.39,2
KYL_221,Kayole_Soweto,24910.3944,0.0,62.15,1
KYL_222,Kayole_Soweto,38635.2469,0.0,96.4,2
KYL_223,Kayole_Soweto,78493.5265,0.0,195.84,5
KYL_224,Kayole_Soweto,46481.0194,0.0,115.97,4
KYL_225,Kayole_Soweto,45228.36,0.0,112.84,2
KYL_226,Kayole_Soweto,26244.9486,0.0,65.48,3
KYL_227,Kayole_Soweto,29789.6107,0.0,72.85,4
KYL_228,Kayole_Soweto,107134.7966,0.0,56.63,2
KYL_232,Kayole_Soweto,0.0,0.0,0.0,0
KYL_233,Kayole_Soweto,23848.7022,0.0,59.5,1
KYL_234,Kayole_Soweto,37688.8229,0.0,94.03,3
KYL_235,Kayole_Soweto,28544.2139,0.0,71.22,3
KYL_236,Kayole_Soweto,19099.8881,0.0,47.65,1
KYL_237,Kayole_Soweto,24020.6287,0.0,59.93,1
KYL_238,Kayole_Soweto,14837.9273,0.0,37.02,2
KYL_239,Kayole_Soweto,36724.2136,0.0,91.63,4
KYL_240,Kayole_Soweto,30281.4174,0.0,75.55,4
KYL_241,Kayole_Soweto,20211.9384,0.0,50.43,2
KYL_242,Kayole_Soweto,19777.0182,0.0,49.34,1
KYL_243,Kayole_Soweto,35341.5208,0.0,88.18,3
KYL_244,Kayole_Soweto,44246.6383,0.0,110.4,3
KYL_245,Kayole_Soweto,31923.6568,0.0,79.65,2
KYL_246,Kayole_Soweto,24302.5647,0.0,60.63,2
KYL_247,Kayole_Soweto,27184.9616,0.0,67.83,2
KYL_248,Kayole_Soweto,29703.5413,0.0,74.11,2
KYL_249,Kayole_Soweto,29295.6732,0.0,73.09,2
KYL_250,Kayole_Soweto,35204.5769,0.0,80.42,2
KYL_251,Kayole_Soweto,44417.8144,0.0,94.82,4
KYL_252,Kayole_Soweto,40759.1479,0.0,101.69,5
KYL_253,Kayole_Soweto,46965.5474,0.0,117.18,5
KYL_254,Kayole_Soweto,17336.1737,0.0,43.25,2
KYL_255,Kayole_Soweto,59331.569,0.0,148.03,3
KYL_256,Kayole_Soweto,103580.7477,0.0,258.43,7
KYL_257,Kayole_Soweto,12172.8365,0.0,30.37,3
KYL_258,Kayole_Soweto,48326.8712,0.0,120.58,3
KYL_259,Kayole_Soweto,30377.9037,0.0,75.55,3
KYL_260,Kayole_Soweto,61290.9116,0.0,58.3,2
KYL_264,Kayole_Soweto,0.0,0.0,0.0,0
KYL_265,Kayole_Soweto,13051.0848,0.0,32.56,1
KYL_266,Kayole_Soweto,12938.2525,0.0,32.28,2
KYL_267,Kayole_Soweto,21581.9345,0.0,53.85,1
KYL_268,Kayole_Soweto,32520.1615,0.0,81.14,2
KYL_269,Kayole_Soweto,36919.9858,0.0,92.12,2
KYL_270,Kayole_Soweto,16608.52,0.0,41.44,2
KYL_271,Kayole_Soweto,17016.0615,0.0,42.46,1
KYL_272,Kayole_Soweto,24477.9658,0.0,61.07,1
KYL_273,Kayole_Soweto,41042.0333,0.0,102.4,4
KYL_274,Kayole_Soweto,31486.7541,0.0,78.56,2
KYL_275,Kayole_Soweto,18885.786,0.0,47.12,1
KYL_276,Kayole_Soweto,22129.9184,0.0,55.21,3
KYL_277,Kayole_Soweto,39751.8888,0.0,99.18,3
KYL_278,Kayole_Soweto,48459.4111,0.0,120.91,3
KYL_279,Kayole_Soweto,27966.4017,0.0,69.78,2
KYL_280,Kayole_Soweto,21905.8655,0.0,54.66,1
KYL_281,Kayole_Soweto,21806.6541,0.0,54.41,1
KYL_282,Kayole_Soweto,23506.282,0.0,58.65,2
KYL_283,Kayole_Soweto,30982.9302,0.0,77.3,2
KYL_284,Kayole_Soweto,51957.922,0.0,129.64,3
KYL_285,Kayole_Soweto,39142.1355,0.0,97.66,3
KYL_286,Kayole_Soweto,34711.2749,0.0,86.6,3
KYL_287,Kayole_Soweto,44489.4256,0.0,111.0,3
KYL_288,Kayole_Soweto,46347.8482,0.0,115.64,3
KYL_289,Kayole_Soweto,48067.9469,0.0,119.93,5
KYL_290,Kayole_Soweto,44241.1495,0.0,110.38,3
KYL_291,Kayole_Soweto,47975.3884,0.0,119.7,3
KYL_292,Kayole_Soweto,53877.0623,0.0,66.75,2
KYL_297,Kayole_Soweto,0.0,0.0,0.0,0
KYL_298,Kayole_Soweto,23282.0921,0.0,58.09,1
KYL_299,Kayole_Soweto,20277.8592,0.0,50.59,1
KYL_300,Kayole_Soweto,0.0,0.0,0.0,0
KYL_301,Kayole_Soweto,4055.0686,0.0,10.12,1
KYL_302,Kayole_Soweto,30992.8203,0.0,77.33,2
KYL_303,Kayole_Soweto,33144.7235,0.0,82.7,2
KYL_304,Kayole_Soweto,19672.0054,0.0,49.08,1
KYL_305,Kayole_Soweto,14816.6187,0.0,36.97,2
KYL_306,Kayole_Soweto,17117.436,0.0,42.71,1
KYL_307,Kayole_Soweto,38707.21,0.0,96.57,3
KYL_308,Kayole_Soweto,26612.6161,0.0,66.4,2
KYL_309,Kayole_Soweto,21532.2689,0.0,53.72,1
KYL_310,Kayole_Soweto,21669.3098,0.0,54.06,1
KYL_311,Kayole_Soweto,24753.6065,0.0,61.76,2
KYL_312,Kayole_Soweto,31087.6252,0.0,77.56,3
KYL_313,Kayole_Soweto,41658.3063,0.0,103.94,3
KYL_314,Kayole_Soweto,52180.1168,0.0,130.19,3
KYL_315,Kayole_Soweto,31269.74,0.0,78.02,3
KYL_316,Kayole_Soweto,21366.5087,0.0,53.31,1
KYL_317,Kayole_Soweto,21513.0651,0.0,53.68,1
KYL_318,Kayole_Soweto,23786.2241,0.0,59.35,2
KYL_319,Kayole_Soweto,28294.0955,0.0,70.59,2
KYL_320,Kayole_Soweto,12464.421,0.0,31.1,1
KYL_321,Kayole_Soweto,21550.2474,0.0,53.77,2
KYL_322,Kayole_Soweto,63711.8048,0.0,158.96,3
KYL_323,Kayole_Soweto,54717.1543,0.0,136.52,3
KYL_324,Kayole_Soweto,46142.4996,0.0,93.68,2
KYL_330,Kayole_Soweto,1608.1156,0.0,3.01,1
KYL_331,Kayole_Soweto,3241.7229,0.0,8.09,1
KYL_332,Kayole_Soweto,0.0,0.0,0.0,0
KYL_333,Kayole_Soweto,0.0,0.0,0.0,0
KYL_334,Kayole_Soweto,0.0,0.0,0.0,0
KYL_335,Kayole_Soweto,11996.6851,0.0,29.93,1
KYL_336,Kayole_Soweto,36608.6554,0.0,91.34,3
KYL_337,Kayole_Soweto,16192.2281,0.0,40.4,1
