shap_NDVI,shap_NDBI,shap_MNDWI,shap_Contrast,shap_Entropy,shap_Homogeneity,shap_Correlation,shap_road_density,shap_paved_proportion,zone_id,settlement,SCMI,xgb_pred
0.015065897,0.037897456,0.0018308538,-0.011785241,-0.005533444,0.0058498685,0.007864083,0.012972461,0.0,MTH_450,Mathare,0.164340341077663,0.16579966247081757
0.018407991,0.024964198,0.005500605,0.009632625,0.0032813682,0.008204253,0.008904075,0.01502711,0.0,MTH_451,Mathare,0.2086573840644107,0.12936273217201233
0.0052847276,0.009423524,0.010168545,0.0032097257,0.00082822924,-0.0012426538,0.0003217807,0.0031353345,0.0,MTH_452,Mathare,0.1149890869422594,0.11432039737701416
0.013196089,0.025595209,-0.0016077418,-0.0007851366,-0.00030146024,-0.006686575,0.0056702895,-0.0083073685,0.0,MTH_453,Mathare,0.0928784285019231,0.14717276394367218
0.008925845,0.0188692,-0.003914285,-0.0011666529,-0.0023786768,-0.001940827,-0.011720206,-0.008355661,0.0,MTH_454,Mathare,0.0765830333871843,0.12090220302343369
0.012103417,0.011509342,-0.0044252723,0.00048747714,-0.012197391,-0.006004782,0.00066801463,-0.008705732,0.0,MTH_455,Mathare,0.0720085593136309,0.09293232858181
-0.0072254357,0.008888708,-0.004983669,-0.004289888,0.000618044,-0.0028951576,-0.0056889565,-0.012797919,0.0,MTH_456,Mathare,0.0538701774098384,0.08913189172744751
-0.0010032566,0.01196319,-0.0008690281,-0.008762221,0.0063348264,0.0014779111,-0.0010591947,0.014731015,0.0,MTH_480,Mathare,0.1132144740305525,0.11018749326467514
-0.004890194,-0.007905552,2.3510818e-05,0.0063146893,0.00034697598,0.001979406,0.0022127023,-0.00012969247,0.0,MTH_481,Mathare,0.0921208641897155,0.08350108563899994
-0.0047390643,-0.01134316,-0.0005952777,0.006103797,-0.0028936,-0.0017544521,-0.00058353256,-0.0040446175,0.0,MTH_482,Mathare,0.0662730732852929,0.06955723464488983
-0.005923112,-0.0066925935,-0.00021650028,0.0006726057,0.002313844,-0.001275383,0.00046744078,-0.0018015145,0.0,MTH_483,Mathare,0.0819891577795652,0.08321218937635422
-0.0025015378,-0.008909629,0.0018969212,-0.0047992384,0.008471546,0.0005842438,0.0006566651,-0.0013419841,0.0,MTH_484,Mathare,0.1109061745610079,0.08160810172557831
-0.0026108096,-0.0050008283,0.00088669185,0.0022052738,0.008119048,-0.00044254743,0.00092269236,-0.0027992064,0.0,MTH_485,Mathare,0.0911646561261526,0.08450716733932495
-0.0037892875,-0.008339862,0.0013255015,-0.0002861554,0.0016570351,0.00095196796,0.0026298962,-0.001959397,0.0,MTH_486,Mathare,0.0898685984268544,0.07526744902133942
-0.0019039734,-0.0046831155,0.0041332673,-0.003204218,0.0008130531,0.0020699992,0.0010767063,0.0008715619,0.0,MTH_487,Mathare,0.0931750819144225,0.07923189550638199
-0.009214805,-0.013794671,-3.7232086e-05,0.0065257093,0.0024433807,0.003110456,0.0019107396,0.008067405,0.0,MTH_488,Mathare,0.1024225256566708,0.08967368304729462
0.015138054,0.02111264,-0.0054527675,0.0076654586,-0.0033652978,0.00052612677,-0.017232003,0.011001492,0.0,MTH_489,Mathare,0.1163557919430066,0.18225836753845215
0.012137643,0.033797394,0.0049512107,-0.001335352,0.00507526,0.0027928902,-0.01150179,0.0053309607,0.0,MTH_490,Mathare,0.1291819113389186,0.13909579813480377
