zone_id,settlement,SCMI,CVA_Direction
MTH_842,Mathare,0.0953056286889821,96.50679364237796
MTH_843,Mathare,0.0884210292002298,19.692094205379547
MTH_844,Mathare,0.09877998587660758,39.32767284719669
MTH_845,Mathare,0.08657534904474785,7.487769269478744
MTH_846,Mathare,0.06599646662344706,26.346039936092776
MTH_847,Mathare,0.19351210485446402,75.83013310080773
MTH_848,Mathare,0.09021389742765704,5.830285072652344
MTH_849,Mathare,0.10828362069460493,-13.914686985838994
MTH_850,Mathare,0.18078956123343137,89.3369226013188
MTH_851,Mathare,0.13696444569531943,32.4992596802597
MTH_852,Mathare,0.09157770426819935,59.353622925722426
MTH_853,Mathare,0.11747428727228687,4.241396458818056
MTH_854,Mathare,0.08102853017631394,31.479170413259084
MTH_855,Mathare,0.0752281516410996,31.846081320396312
MTH_856,Mathare,0.1066628753804783,6.233504910078999
MTH_857,Mathare,0.1202311124909619,4.085853106971053
MTH_858,Mathare,0.12855234718791594,31.350690148307336
MTH_859,Mathare,0.12600748583654037,9.524748018205344
MTH_882,Mathare,0.04654074593430629,56.03388714312826
MTH_883,Mathare,0.052259497190165094,9.531324633806543
MTH_884,Mathare,0.07425354186001187,28.20919719684205
MTH_885,Mathare,0.07618938878711327,45.87224321544332
MTH_886,Mathare,0.09054454182005105,39.33224358286663
MTH_887,Mathare,0.10936482357051504,44.41292875134455
MTH_888,Mathare,0.05586252214954311,23.82265492228858
MTH_889,Mathare,0.08716405506284887,12.994158074278408
MTH_890,Mathare,0.12656002791775203,-0.2582991193141563
MTH_891,Mathare,0.08611992944852014,32.3195184824501
MTH_892,Mathare,0.10321152884711424,-43.60453372831824
MTH_893,Mathare,0.08668755632212993,41.9234013563253
MTH_894,Mathare,0.14198625315317956,110.33470016074183
MTH_895,Mathare,0.1115355440405432,63.81842309803913
MTH_896,Mathare,0.07907792320257286,16.647332524965417
MTH_897,Mathare,0.12749117937365056,54.067851545993605
MTH_898,Mathare,0.12461660347084534,17.151679582396344
MTH_899,Mathare,0.26902522710086657,-17.30607359613271
MTH_922,Mathare,0.05146444791661979,42.8464819584865
MTH_923,Mathare,0.0922234324536132,25.634175466746225
MTH_924,Mathare,0.06240154410783752,6.236245817982849
MTH_925,Mathare,0.08815625634129047,13.245468330161868
MTH_926,Mathare,0.05100478931177266,25.18716545358056
MTH_927,Mathare,0.10696166274569127,9.051980381482162
MTH_928,Mathare,0.10095482247496963,55.09620035749389
MTH_929,Mathare,0.07041725091970522,53.94761516240359
MTH_930,Mathare,0.1087212950808945,61.278503592634095
MTH_931,Mathare,0.0834165155711532,18.129423679773435
MTH_932,Mathare,0.10516817553196627,-21.77015425104518
MTH_933,Mathare,0.09890646965830005,-1.7806654826849613
MTH_934,Mathare,0.11779565808582351,-23.152999254233343
MTH_935,Mathare,0.09059574020905732,6.0615390803613725
MTH_936,Mathare,0.09800032554368014,17.298252600606876
MTH_937,Mathare,0.14042893937222697,-19.43475292264243
MTH_938,Mathare,0.34426730880755685,-21.480356301247355
MTH_939,Mathare,0.3258969389784197,-23.426302456194684
MTH_963,Mathare,0.07992729177738542,50.291361482069675
MTH_964,Mathare,0.05825722364919129,36.48358482914244
MTH_965,Mathare,0.10710686284965831,38.9946665280482
MTH_966,Mathare,0.08160521532379464,33.12228944075444
