zone_id,settlement,NDVI,NDBI,MNDWI,SAVI,UI,Contrast,Entropy,Homogeneity,Correlation
MTH_487,Mathare,0.09735942692244469,0.162456605664229,-0.3064659864799861,0.054136828533639145,0.162456605664229,33433.22007334711,4.353493893437493,0.006475499065192988,0.3911191981864587
MTH_488,Mathare,0.021601975162383342,0.20645922521107016,-0.26908228764472153,0.012417729893549383,0.20645922521107016,49609.13911953625,4.353226936392392,0.0039210585924224165,0.3921681843126201
MTH_489,Mathare,0.4105397517183213,-0.042798865725321544,-0.3897973808749029,0.24348975898536723,-0.042798865725321544,93712.89067547354,4.353715603525796,0.004391702040630584,0.7259620374120569
MTH_490,Mathare,0.5492467293869369,-0.11649955835367415,-0.472490397816697,0.3364589725862885,-0.11649955835367415,42364.33085200892,4.349415634398218,0.010998097648645701,0.6702046313601929
MTH_491,Mathare,0.38831568487478174,0.004359267438178708,-0.4695789964391867,0.213115510522797,0.004359267438178708,45714.022624615885,4.347715643198485,0.014606221797449677,0.6787108625344899
MTH_492,Mathare,0.2719829079463884,0.07903948577113898,-0.45016205739425313,0.14793425348606687,0.07903948577113898,52573.25482005748,4.35291431745131,0.007322710359324146,0.5090035891436594
MTH_493,Mathare,0.30970591076503434,0.02704739506608256,-0.44774453673986897,0.1862597332644429,0.02704739506608256,66594.70724702459,4.350439593847121,0.009438340576244245,0.5659954137311246
MTH_494,Mathare,0.4674459335185249,-0.022347759907741162,-0.49114286472375285,0.26995744440472075,-0.022347759907741162,60902.805987658474,4.353219417225019,0.0032325020166426924,0.4432393566846328
MTH_495,Mathare,0.35221527958201004,0.04789000349821513,-0.4652567619158444,0.1889439744394596,0.04789000349821513,63200.53328233071,4.353028160918638,0.002447686148384534,0.5200117429764671
MTH_496,Mathare,0.14125495902685337,0.1053272201438089,-0.3288756562057017,0.07383775514326994,0.1053272201438089,43233.78937706932,4.345843995401764,0.005086856548057259,0.6887069854702987
MTH_497,Mathare,0.08331535069610094,0.12825746609815683,-0.2559005518251358,0.03658344637909675,0.12825746609815683,40140.792948417286,4.345666598338403,0.005309916197532555,0.697928132585485
MTH_520,Mathare,0.07287584103551842,0.10501095606859223,-0.25228183185617026,0.04354387825778587,0.10501095606859223,27851.296144451306,4.353741458929681,0.00753807895887831,0.4029117412822513
MTH_521,Mathare,0.06959328442958147,0.142215405995645,-0.28876791737805585,0.040627888079992555,0.142215405995645,36949.91222366336,4.352941654681217,0.006535350552235423,0.35811074944354004
MTH_522,Mathare,0.051561889340751156,0.16229683624267546,-0.27693028486550353,0.02972988285894502,0.16229683624267546,45812.81010928707,4.342385873274755,0.012000570585595666,0.41346423078877653
MTH_523,Mathare,0.06628142393263706,0.22215364390699444,-0.34590773480689674,0.03320350837805882,0.22215364390699444,44632.459209140594,4.349878984781985,0.00715259747411841,0.36064201125313794
MTH_524,Mathare,0.05308261587555626,0.18219251868358058,-0.303276075767412,0.02719839829375973,0.18219251868358058,36406.326781953045,4.353741458929681,0.0018497591523988382,0.21033314477019485
MTH_525,Mathare,0.03706417591754984,0.19334611344084754,-0.30338833376707625,0.01904570280609402,0.19334611344084754,43668.51900136522,4.349375773983898,0.0016256647441031408,0.31879597722510844
MTH_526,Mathare,0.047486309246527726,0.20167139926218167,-0.31225567262337645,0.02543390062789733,0.20167139926218167,44463.058274007155,4.3442465523887375,0.002104329228399484,0.2633057823764502
MTH_527,Mathare,0.06330215128551175,0.162572479876949,-0.26676987033979227,0.03636866420650064,0.162572479876949,49808.980271722496,4.3532588247238495,0.0038111229506420166,0.42559421347588744
MTH_528,Mathare,0.03986885250834454,0.16276282822133942,-0.2326458497853252,0.02443568120034219,0.16276282822133942,65598.51779466288,4.353741458929681,0.002845182166532112,0.316993925303307
MTH_529,Mathare,0.4268391749328678,-0.044975463900751474,-0.4237877074834132,0.2519002336433432,-0.044975463900751474,85124.2984735404,4.351455483091331,0.008300239176196027,0.6159212651248782
MTH_530,Mathare,0.47141881718280615,-0.040623656811782836,-0.48088478425355635,0.27277630885575527,-0.040623656811782836,30880.541614600043,4.346525000244006,0.0202412814614567,0.6250401606350608
MTH_531,Mathare,0.29328006642738746,0.04626277348617061,-0.4341420747842042,0.16352974568489473,0.04626277348617061,29026.33922680905,4.348989451157531,0.017330728754708705,0.5577047846595791
MTH_532,Mathare,0.36386643471559416,0.013598387679192312,-0.4486591579676409,0.20409924298638454,0.013598387679192312,39725.2642238817,4.353285901735313,0.006219511877065249,0.5959839860241518
MTH_533,Mathare,0.32238967553783615,0.05841746886701101,-0.48059719794300143,0.18675016464851318,0.05841746886701101,35680.103531677596,4.3501789373087725,0.012262325424424268,0.44050535245780437
